------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
SWP2.3-93
======  Blade Properties =================================================================
         93   NumBlNds           - Number of blade nodes used in the analysis (-)
  BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
   (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
0.000	0.000	0.000	0.0000	13.800	1.950	1
0.500	0.000	0.000	-0.0020	13.800	1.950	1
1.000	0.000	0.000	-0.0020	13.800	1.950	1
1.500	0.000	0.000	-0.0020	13.800	1.953	1
2.000	0.000	0.000	-0.0080	13.800	1.967	1
2.500	-0.008	0.002	-0.0040	13.700	2.000	1
3.000	-0.016	0.005	0.0040	13.700	2.040	1
3.500	-0.023	0.007	0.0040	13.600	2.104	1
4.000	-0.031	0.010	0.0140	13.600	2.189	1
4.500	-0.039	0.012	0.0020	13.500	2.276	1
5.000	-0.047	0.015	0.0080	13.400	2.363	1
5.500	-0.055	0.017	0.0080	13.300	2.450	1
6.000	-0.063	0.020	0.0020	13.200	2.538	2
6.500	-0.070	0.022	-0.0220	13.100	2.625	2
7.000	-0.078	0.025	-0.0020	13.000	2.712	2
7.500	-0.086	0.027	-0.0020	12.900	2.799	2
8.000	-0.094	0.030	-0.0040	12.700	2.887	2
8.500	-0.102	0.032	-0.0100	12.600	2.974	2
9.000	-0.109	0.035	-0.0080	12.400	3.061	2
9.500	-0.117	0.037	0.0020	12.200	3.148	2
10.000	-0.125	0.040	-0.0020	12.000	3.236	2
10.500	-0.133	0.042	-0.0220	11.800	3.307	2
11.000	-0.141	0.045	-0.0240	11.500	3.346	2
11.500	-0.149	0.047	-0.0240	11.200	3.353	3
12.000	-0.157	0.051	-0.0280	11.000	3.328	3
12.500	-0.167	0.050	-0.0260	10.700	3.287	3
13.000	-0.177	0.049	-0.0260	10.400	3.246	3
13.500	-0.187	0.049	-0.0280	10.000	3.205	3
14.000	-0.198	0.048	-0.0260	9.700	3.164	3
14.500	-0.208	0.047	-0.0280	9.400	3.123	3
15.000	-0.219	0.047	-0.0260	9.000	3.082	3
15.500	-0.230	0.046	-0.0400	8.700	3.041	3
16.000	-0.241	0.045	-0.0300	8.400	3.000	3
16.500	-0.253	0.044	-0.0260	8.000	2.959	3
17.000	-0.264	0.044	-0.0360	7.700	2.918	3
17.500	-0.276	0.043	-0.0320	7.300	2.877	3
18.000	-0.288	0.042	-0.0280	7.000	2.836	3
18.500	-0.300	0.042	-0.0260	6.700	2.795	3
19.000	-0.311	0.041	-0.0240	6.400	2.753	3
19.500	-0.324	0.040	-0.0260	6.100	2.712	3
20.000	-0.337	0.040	-0.0240	5.800	2.671	4
20.500	-0.350	0.039	-0.0260	5.500	2.630	4
21.000	-0.362	0.038	-0.0260	5.200	2.589	4
21.500	-0.376	0.037	-0.0240	5.000	2.548	5
22.000	-0.389	0.037	-0.0260	4.700	2.507	5
22.500	-0.403	0.036	-0.0280	4.500	2.466	5
23.000	-0.416	0.035	-0.0260	4.200	2.425	5
